name,descrizione,colori,image_url,marca
Canalina,Indispensabile per il passaggio di tubi e cavi per impianti di condizionamento Materiale: PVC.,N/A,/images/first_corporation_prodotti/Canalina.webp,First Corporation
Canalina avvolgibile,Indispensabile per il passaggio di tubi e cavi per impianti di condizionamento Materiale: PVC.,N/A,/images/first_corporation_prodotti/Canalinaavvolgibile.webp,First Corporation
Canalina avvolgibile con pellicola,Indispensabile per il passaggio di tubi e cavi per impianti di condizionamento Materiale: PVC.,N/A,/images/first_corporation_prodotti/Canalinaavvolgibileconpellicola.webp,First Corporation
Canalina per cavi elettrici,Indispensabile per raccogliere e nascondere i cavi elettrici in modo ordinato e sicuro Materiale: .,N/A,/images/first_corporation_prodotti/Canalinapercavielettrici.webp,First Corporation
Canalina scarico condensa,Indispensabile per eliminare eventuale formazione e deposito di condensa Materiale: PVC.,N/A,/images/first_corporation_prodotti/Canalinascaricocondensa.webp,First Corporation
Cassetta idronica,Predisposta al passaggio di tubi isolati e cavi elettrici Materiale: ABS.,N/A,/images/first_corporation_prodotti/Cassettaidronica.webp,First Corporation
Cassetta predisposizione impianti EASYBOX,Completa di scarico condensa destro o sinistro reversibile Materiale: ABS.,N/A,/images/first_corporation_prodotti/CassettapredisposizioneimpiantiEASYBOX.webp,First Corporation
Cassetta predisposizione impianti FIRSTBOX,La prima cassetta reversibile con sifone a secco ad attacco diretto Materiale: ABS.,N/A,/images/first_corporation_prodotti/CassettapredisposizioneimpiantiFIRSTBOX.webp,First Corporation
Cassetta predisposizione impianti SMARTBOX,Completa di 2 uscite per la raccolta della condensa Materiale: ABS.,N/A,/images/first_corporation_prodotti/CassettapredisposizioneimpiantiSMARTBOX.webp,First Corporation
Cassetta predisposizione impianti STARBOX,Completa di scarico condensa destro o sinistro reversibile Materiale: ABS.,N/A,/images/first_corporation_prodotti/CassettapredisposizioneimpiantiSTARBOX.webp,First Corporation
Cassetta predisposizione impianti UNIBOX,Completa di coperchio reversibile destro e sinistro Materiale: ABS.,N/A,/images/first_corporation_prodotti/CassettapredisposizioneimpiantiUNIBOX.webp,First Corporation
Clip di bloccaggio,Indispensabile per mantenere i tubi e i cavi in posizione corretta Materiale: .,N/A,/images/first_corporation_prodotti/Clipdibloccaggio.webp,First Corporation
Clip di bloccaggio,Indispensabile per mantenere i tubi e i cavi in posizione corretta Materiale: .,N/A,/images/first_corporation_prodotti/Clipdibloccaggio.webp,First Corporation
Clip di bloccaggio per canalina avvolgibile,Indispensabile per mantenere i tubi e i cavi in posizione corretta Materiale: .,N/A,/images/first_corporation_prodotti/Clipdibloccaggiopercanalinaavvolgibile.webp,First Corporation
Collarino per fissaggio,Indispensabile per il fissaggio dei tubi Materiale: PVC.,N/A,/images/first_corporation_prodotti/Collarinoperfissaggio.webp,First Corporation
Curva 45°,La tenuta fra gli accessori e il tubo è garantita dagli o-ring premontati Materiale: PVC.,N/A,/images/first_corporation_prodotti/Curva45.webp,First Corporation
Curva 90°,La tenuta fra gli accessori e il tubo è garantita dagli o-ring premontati Materiale: PVC.,N/A,/images/first_corporation_prodotti/Curva90.webp,First Corporation
Curva a 90°,Adatta per essere utilizzata come raccordo negli impianti Materiale: Nylon.,N/A,/images/first_corporation_prodotti/Curvaa90.webp,First Corporation
Curva esterna,Linea ProfilTop gli accessori professionali per il condizionamento Materiale: .,N/A,/images/first_corporation_prodotti/Curvaesterna.webp,First Corporation
Curva esterna 90°,Indispensabile per poter raccordare la canalina a 90° verso l’esterno Materiale: .,N/A,/images/first_corporation_prodotti/Curvaesterna90.webp,First Corporation
Curva interna,Linea ProfilTop gli accessori professionali per il condizionamento Materiale: .,N/A,/images/first_corporation_prodotti/Curvainterna.webp,First Corporation
Curva interna 90°,Indispensabile per poter raccordare la canalina a 90° verso l’interno Materiale: .,N/A,/images/first_corporation_prodotti/Curvainterna90.webp,First Corporation
Curva piana,Linea ProfilTop gli accessori professionali per il condizionamento Materiale: .,N/A,/images/first_corporation_prodotti/Curvapiana.webp,First Corporation
Curva piana 90°,In Materiale: .,N/A,/images/first_corporation_prodotti/Curvapiana90.webp,First Corporation
Curva regolabile da 45° a 135°,Pratica e versatile poiché permette di regolare l’ampiezza della curva con l’angolazione desiderata Materiale: .,N/A,/images/first_corporation_prodotti/Curvaregolabileda45a135.webp,First Corporation
Curva terminale a muro,Linea ProfilTop gli accessori professionali per il condizionamento Materiale: .,N/A,/images/first_corporation_prodotti/Curvaterminaleamuro.webp,First Corporation
Curva terminale per ingresso a muro,Indispensabile per coprire il foro a muro e allo stesso tempo per completare il tratto terminale della canalina Materiale: .,N/A,/images/first_corporation_prodotti/Curvaterminaleperingressoamuro.webp,First Corporation
Derivazione,Linea ProfilTop gli accessori professionali per il condizionamento Materiale: .,N/A,/images/first_corporation_prodotti/Derivazione.webp,First Corporation
Derivazione a “T”,Indispensabile in casi di installazioni multiple poiché permette di separare tubi e cavi Materiale: .,N/A,/images/first_corporation_prodotti/DerivazioneaT.webp,First Corporation
Fascia isolante anticondensa,Garantisce un eccellente isolamento ed il controllo della condensa negli impianti di condizionamento Materiale: Gomma / Polietilene.,N/A,/images/first_corporation_prodotti/Fasciaisolanteanticondensa.webp,First Corporation
Giunto,Linea ProfilTop gli accessori professionali per il condizionamento Materiale: .,N/A,/images/first_corporation_prodotti/Giunto.webp,First Corporation
Giunto,Indispensabile per congiungere due canaline Materiale: PVC.,N/A,/images/first_corporation_prodotti/Giunto.webp,First Corporation
Giunto con guarnizione,Utile per coprire eventuali imperfezioni tra la canalina e la parete dello split Materiale: .,N/A,/images/first_corporation_prodotti/Giuntoconguarnizione.webp,First Corporation
Giunto flessibile,Indispensabile per poter aggirare ostacoli e risolvere tutte le situazioni più complicate in fase di installazione Materiale: .,N/A,/images/first_corporation_prodotti/Giuntoflessibile.webp,First Corporation
Kit antivibranti per unità esterna,Permettono di isolare e spesso eliminare del tutto le vibrazioni prodotte dalle macchine Materiale: Gomma.,N/A,/images/first_corporation_prodotti/Kitantivibrantiperunitàesterna.webp,First Corporation
Kit bacinella raccogli condensa universale,Installata sotto le unità esterne raccoglie eventuale formazione di condensa Materiale: Plastica.,N/A,/images/first_corporation_prodotti/Kitbacinellaraccoglicondensauniversale.webp,First Corporation
Kit Fascette fermatubi universali,Agevola e velocizza i tempi di installazione della canalina Materiale: .,N/A,/images/first_corporation_prodotti/KitFascettefermatubiuniversali.webp,First Corporation
Kit ferma macchina per staffe in poliammide,Pratico e sicuro per una posa in opera più veloce Materiale: Nylon e fibra di vetro.,N/A,/images/first_corporation_prodotti/Kitfermamacchinaperstaffeinpoliammide.webp,First Corporation
Kit mini pompa scarico condensa,Ideali per impianti commerciali e domestici di piccole dimensioni Materiale: Plastica.,N/A,/images/first_corporation_prodotti/Kitminipompascaricocondensa.webp,First Corporation
Kit mini pompa scarico condensa,Ideale per installazioni dirette all’interno dell’unità Materiale: Plastica.,N/A,/images/first_corporation_prodotti/Kitminipompascaricocondensa.webp,First Corporation
Kit Piegatubo,Mai più tubi schiacciati durante l’installazione Materiale: Plastica.,"Blu, Giallo, Rosso, Verde",/images/first_corporation_prodotti/KitPiegatubo.webp,First Corporation
Kit pompa per caldaia a condensazione,Progettata per recuperare il calore e per essere installata sotto le caldaie e forni a gas ad uso domestico Materiale: Plastica.,N/A,/images/first_corporation_prodotti/Kitpompapercaldaiaacondensazione.webp,First Corporation
Kit sifone a secco ispezionabile,Indispensabili per eliminare i cattivi odori provenienti dal tubo di scarico condensa degli impianti di condizionamento Materiale: ABS.,N/A,/images/first_corporation_prodotti/Kitsifoneaseccoispezionabile.webp,First Corporation
Manicotto,Indispensabile per il collegamento di due tubi Materiale: Nylon.,N/A,/images/first_corporation_prodotti/Manicotto.webp,First Corporation
Manicotto di congiunzione da tubo flessibile a rigido,La tenuta fra gli accessori e il tubo è garantita dagli o-ring premontati Materiale: PVC.,N/A,/images/first_corporation_prodotti/Manicottodicongiunzionedatuboflessibilearigido.webp,First Corporation
Manicotto FF,La tenuta fra il tubo e gli accessori è garantita dagli o-ring premontati sugli accessori stessi Materiale: PVC.,N/A,/images/first_corporation_prodotti/ManicottoFF.webp,First Corporation
Manicotto per tubo da ø 16 a 20 mm,Indispensabile per il collegamento di due tubi con diametro diverso Materiale: Nylon.,N/A,/images/first_corporation_prodotti/Manicottopertubodaø16a20mm.webp,First Corporation
Micro sifone a secco ispezionabile,Indispensabili per eliminare i cattivi odori provenienti dal tubo di scarico condensa degli impianti di condizionamento Materiale: ABS.,N/A,/images/first_corporation_prodotti/Microsifoneaseccoispezionabile.webp,First Corporation
Mini pompa scarico condensa,Le pompe scarico condensa sono ideali per climatizzatori con ridotto spazio interno Materiale: Plastica.,N/A,/images/first_corporation_prodotti/Minipompascaricocondensa.webp,First Corporation
Nastro autoadesivo anticondensa,Garantisce un eccellente isolamento e tenuta per il controllo della condensa negli impianti di condizionamento Materiale: Alluminio.,N/A,/images/first_corporation_prodotti/Nastroautoadesivoanticondensa.webp,First Corporation
Passaggio a muro,Indispensabile per coprire eventuali imperfezioni presenti nel foro passante a muro Materiale: .,N/A,/images/first_corporation_prodotti/Passaggioamuro.webp,First Corporation
Piletta scarico condensa,Indispensabile per convogliare la condensa in una tubazione Materiale: Plastica.,N/A,/images/first_corporation_prodotti/Pilettascaricocondensa.webp,First Corporation
Placca di passaggio muro,Linea ProfilTop gli accessori professionali per il condizionamento Materiale: .,N/A,/images/first_corporation_prodotti/Placcadipassaggiomuro.webp,First Corporation
Pompa per caldaia a condensazione,Ideate per poter resistere alla condensa acida creata dalle caldaie Materiale: Plastica.,N/A,/images/first_corporation_prodotti/Pompapercaldaiaacondensazione.webp,First Corporation
Pompa scarico condensa,Ideale per climatizzatori con ridotto spazio interno Materiale: Plastica.,N/A,/images/first_corporation_prodotti/Pompascaricocondensa.webp,First Corporation
Profilo scatolato estruso,Linea ProfilTop la canalina professionale per il condizionamento Materiale: PVC.,N/A,/images/first_corporation_prodotti/Profiloscatolatoestruso.webp,First Corporation
Protezione per rubinetti gas freon,Indispensabile per preservarli ed evitare eventuali perdite Materiale: Gomma.,N/A,/images/first_corporation_prodotti/Protezioneperrubinettigasfreon.webp,First Corporation
Raccordo 90°,Installabile in cassette con scarico condensa verticale Materiale: ABS.,N/A,/images/first_corporation_prodotti/Raccordo90.webp,First Corporation
Raccordo a “T”,La tenuta fra gli accessori e il tubo è garantita dagli o-ring premontati Materiale: PVC.,N/A,/images/first_corporation_prodotti/RaccordoaT.webp,First Corporation
Raccordo a “Y” universale,"Utilizzato per impianti multi-split, conducono lo scarico di due unità ad un’unica tubazione Materiale: PP.",N/A,/images/first_corporation_prodotti/RaccordoaYuniversale.webp,First Corporation
Raccordo a 3 vie a “Y”,"Utilizzato per impianti multi-split, conducono lo scarico di due unità ad un’unica tubazione Materiale: Nylon.",N/A,/images/first_corporation_prodotti/Raccordoa3vieaY.webp,First Corporation
Raccordo a 3 vie a “T”,"Utilizzato per impianti multi-split, conducono lo scarico di due unità ad un’unica tubazione Materiale: Nylon.",N/A,/images/first_corporation_prodotti/Raccordoa3vieaT.webp,First Corporation
Raccordo a 3 vie a “L” per tubo flessibile,"Utilizzato per impianti multi-split, conducono lo scarico di due unità ad un’unica tubazione Materiale: PP.",N/A,/images/first_corporation_prodotti/Raccordoa3vieaLpertuboflessibile.webp,First Corporation
Raccordo a 3 vie a “T” per tubo flessibile,"Utilizzato per impianti multi-split, conducono lo scarico di due unità ad un’unica tubazione Materiale: PP.",N/A,/images/first_corporation_prodotti/Raccordoa3vieaTpertuboflessibile.webp,First Corporation
Raccordo a 3 vie a “Y” per tubo flessibile,"Utilizzati per impianti multi-split, conducono lo scarico di due unità ad un’unica tubazione Materiale: PP.",N/A,/images/first_corporation_prodotti/Raccordoa3vieaYpertuboflessibile.webp,First Corporation
Raccordo per scarico condensa,Collega un tubo rigido o l’uscita della cassetta predisposizione al tubo spiralato Materiale: Nylon.,N/A,/images/first_corporation_prodotti/Raccordoperscaricocondensa.webp,First Corporation
Raccordo riduzione dritto,Indispensabile per poter passare da un tubo 20 mm a 16 mm Materiale: ABS.,N/A,/images/first_corporation_prodotti/Raccordoriduzionedritto.webp,First Corporation
